Lat.,Long.,MAT,MAP,AverageDepth,d15N,[N],[C],C:N,Sand,Silt,Clay,pH,Bulk dens,Elevation,Site,Reference,Data author / contact,Doi of associated publication(s)
Degrees,Degrees,T (C) ,mm,cm,permil,%,%,Ratio,Fraction,Fraction,Fraction,,g cm-3,m asl,,,,
0.655639,22.33822,,,15,1.07,0.0065,-2.836,-436.3076923,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.655639,22.33822,,,25,5.86,0.005,0.094,18.8,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.655639,22.33822,,,40,7.57,0.004,0.063,15.75,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.655639,22.33822,,,75,6.91,0.006,0.081,13.5,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.645556,22.34,,,5,7.37,0.009,0.13,14.44444444,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.645556,22.34,,,15,6.12,0.006,0.11,18.33333333,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.645556,22.34,,,25,7.62,0.004,0.064,16,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.645556,22.34,,,40,9.89,0.003,0.043,14.33333333,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.645556,22.34,,,75,7.66,0.004,0.076,19,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.667833,22.33764,,,5,6.27,0.02,0.246,12.3,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.667833,22.33764,,,15,6.08,0.008,0.127,15.875,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.667833,22.33764,,,25,5.32,0.0055,0.091,16.54545455,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.667833,22.33764,,,40,6.06,0.004,0.059,14.75,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.667833,22.33764,,,75,8.06,0.005,0.076,15.2,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.659972,22.34197,,,5,4.55,0.019,-2.884,-151.7894737,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.659972,22.34197,,,15,6.26,0.01,0.179,17.9,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.659972,22.34197,,,25,4.81,0.006,0.111,18.5,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.659972,22.34197,,,40,7.72,0.005,0.084,16.8,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.659972,22.34197,,,75,6.28,0.009,0.132,14.66666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.692778,22.31578,,,5,7.75,0.014,0.191,13.64285714,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.692778,22.31578,,,15,6.25,0.008,0.141,17.625,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.692778,22.31578,,,25,7.13,0.006,0.097,16.16666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.692778,22.31578,,,40,8.66,0.005,0.065,13,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.692778,22.31578,,,75,7.9,0.007,0.089,12.71428571,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.679361,22.34728,,,5,5.56,0.02,0.24,12,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.679361,22.34728,,,15,6.45,0.009,0.128,14.22222222,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.679361,22.34728,,,25,5.98,0.006,0.106,17.66666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.679361,22.34728,,,40,6.4,0.005,0.073,14.6,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.679361,22.34728,,,75,6.83,0.004,0.067,16.75,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.703833,22.33439,,,5,6.32,0.013,0.172,13.23076923,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.703833,22.33439,,,15,6.61,0.008,0.132,16.5,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.703833,22.33439,,,25,7.14,0.006,0.094,15.66666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.703833,22.33439,,,40,9.54,0.004,0.06,15,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.703833,22.33439,,,75,0.835,0.006,-2.64,-440,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.670861,22.33106,,,5,5.9,0.011,0.204,18.54545455,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.670861,22.33106,,,15,7.57,0.007,0.113,16.14285714,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.670861,22.33106,,,25,8.67,0.004,0.063,15.75,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.670861,22.33106,,,40,0.66,0.004,0,0,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.670861,22.33106,,,75,8.37,0.005,0.074,14.8,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.72625,22.34172,,,5,8.84,0.011,0.203,18.45454545,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.72625,22.34172,,,15,8.73,0.005,0.107,21.4,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.72625,22.34172,,,25,7.63,0.004,0.098,24.5,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.72625,22.34172,,,40,6.38,0.005,0.097,19.4,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.72625,22.34172,,,75,7.37,0.006,0.111,18.5,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.725306,22.34228,,,5,10.11,0.004,0.093,23.25,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.725306,22.34228,,,15,6.45,0.006,0.12,20,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.725306,22.34228,,,25,6.6,0.002,0.037,18.5,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.725306,22.34228,,,40,6.17,0.003,0.072,24,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.725306,22.34228,,,75,7.68,0.005,0.097,19.4,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.726583,22.33881,,,5,8.97,0.009,0.186,20.66666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.726583,22.33881,,,15,8.07,0.006,0.143,23.83333333,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.726583,22.33881,,,25,7.74,0.003,0.063,21,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.726583,22.33881,,,40,10.82,0.003,0.056,18.66666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.726583,22.33881,,,75,8.6,0.006,0.097,16.16666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.706611,22.34764,,,5,8.79,0.01,0.176,17.6,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.706611,22.34764,,,15,6.81,0.009,0.16,17.77777778,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.706611,22.34764,,,25,6.48,0.007,0.136,19.42857143,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.706611,22.34764,,,40,4.99,0.01,0.18,18,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.706611,22.34764,,,75,3.46,0.019,0.284,14.94736842,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.649694444,22.37131,,,5,0.97,0.006,-2.879,-479.8333333,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.649694444,22.37131,,,15,5.42,0.005,0.08,16,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.649694444,22.37131,,,25,6.23,0.004,0.061,15.25,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.649694444,22.37131,,,40,6.47,0.003,0.054,18,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.649694444,22.37131,,,75,9.6,0.005,0.082,16.4,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656556,22.37689,,,5,7.69,0.008,0.123,15.375,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656556,22.37689,,,15,7.47,0.005,0.091,18.2,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656556,22.37689,,,25,8.88,0.004,0.068,17,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656556,22.37689,,,40,7.79,0.005,0.08,16,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.656556,22.37689,,,75,6.18,0.006,0.082,13.66666667,,,,,,,Djolu_Forest,6,M. Bauters,﻿10.1111/btp.12647 - ﻿10.1002/ecm.1342 - ﻿10.1002/ecm.1342 - ﻿10.1007/s10021-016-0081-0
0.29299,25.30111,,,2.5,8.33,0.12,1.76,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,12.5,11.1,0.05,0.85,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,2.5,10.07,0.14,1.8,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,12.5,10.31,0.06,0.78,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,2.5,9.24,0.13,1.84,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,12.5,10.48,0.07,0.85,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,2.5,7.32,0.16,2.56,,,,,,,486,YO-GIL,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,12.5,8.19,0.07,1.21,,,,,,,486,YO-GIL,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,2.5,7.36,0.14,2.21,,,,,,,486,YO-GIL,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,12.5,7.98,0.08,1.41,,,,,,,486,YO-GIL,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,2.5,7.67,0.14,2.25,,,,,,,486,YO-GIL,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,12.5,8.29,0.08,1.21,,,,,,,486,YO-GIL,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
-2.313130283,28.75471905,,,7.5,7.67,0.7,7.09,,,,,,,2050,KB,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
-2.313130283,28.75471905,,,7.5,8.45,0.52,5.01,,,,,,,2050,KB,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
-2.313130283,28.75471905,,,7.5,7.09,0.69,7.81,,,,,,,2050,KB,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
-2.313130283,28.75471905,,,22.5,8.41,0.4,3.78,,,,,,,2050,KB,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
-2.313130283,28.75471905,,,22.5,9.13,0.38,3.9,,,,,,,2050,KB,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
-2.313130283,28.75471905,,,22.5,9.75,0.35,3.3,,,,,,,2050,KB,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,7.5,11.54,0.09,1.23,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,7.5,10.99,0.09,1.25,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,7.5,11.73,0.11,1.42,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,22.5,11.32,0.04,0.42,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,22.5,12.21,0.04,0.48,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,22.5,11.86,0.04,0.46,,,,,,,486,YO,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,7.5,8.46,0.13,2.2,,,,,,,486,YO-GIL,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.29299,25.30111,,,22.5,9.83,0.06,0.79,,,,,,,486,YO-GIL,7,N. Gallarotti,﻿10.1038/s41396-021-01004-x
0.81128,24.49041,,,7.5,10.09,0.12,1.47,,,,,,,480,YGB,7,M. Barthel,10.1038/s41467-022-27978-6
0.81128,24.49041,,,7.5,10.84,0.12,1.52,,,,,,,480,YGB,7,M. Barthel,10.1038/s41467-022-27978-6
0.81128,24.49041,,,7.5,10.64,0.12,1.62,,,,,,,480,YGB,7,M. Barthel,10.1038/s41467-022-27978-6
0.81128,24.49041,,,22.5,10.94,0.04,0.5,,,,,,,480,YGB,7,M. Barthel,10.1038/s41467-022-27978-6
0.81128,24.49041,,,22.5,10.77,0.05,0.56,,,,,,,480,YGB,7,M. Barthel,10.1038/s41467-022-27978-6
0.81128,24.49041,,,22.5,13.5,0.06,0.62,,,,,,,480,YGB,7,M. Barthel,10.1038/s41467-022-27978-6
0.81128,24.49041,,,7.5,7.14,0.13,2.17,,,,,,,480,YGB-GIL,7,M. Barthel,10.1038/s41467-022-27978-6
0.81128,24.49041,,,22.5,7.38,0.07,1.25,,,,,,,480,YGB-GIL,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,2.5,7.4,0.84,11.31,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,2.5,8.04,0.61,,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,2.5,7.87,0.76,7.28,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,12.5,8.1,0.53,5.24,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,12.5,8.64,0.52,4.76,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,12.5,8.11,0.5,4.57,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,2.5,8.41,0.5,5.89,,,,,,,2050,KB ,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,7.5,8.76,0.38,3.15,,,,,,,2050,KB ,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,12.5,8.93,0.37,3.1,,,,,,,2050,KB ,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,15,8.73,0.41,3.56,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,17.5,8.68,0.34,2.96,,,,,,,2050,KB ,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,25,8.33,0.32,2.85,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,35,8.98,0.21,1.93,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,45,9.14,0.17,1.54,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,55,9.09,0.15,1.34,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,65,9.02,0.13,1.19,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-2.313130283,28.75471905,,,75,8.89,0.12,1.05,,,,,,,2050,KB,7,M. Barthel,10.1038/s41467-022-27978-6
-1.5167,29.25,,,5,-0.39,2.92,31.46,,,,,,,2500,Nyiragongo R1,7,M. Barthel,10.1038/s41467-022-27978-6
-1.5167,29.25,,,5,-2.77,1.77,41.17,,,,,,,2500,Nyiragongo R2,7,M. Barthel,10.1038/s41467-022-27978-6
-1.5167,29.25,,,5,-1.99,1.84,32.47,,,,,,,2500,Nyiragongo R3,7,M. Barthel,10.1038/s41467-022-27978-6
-1.5167,29.25,,,5,-0.59,1.2,18.96,,,,,,,2500,Nyiragongo R4,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,7.5,8.23,0.14,2.24,,,,,,,300,MBD ,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,7.5,9.18,0.13,1.85,,,,,,,300,MBD ,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,7.5,8.87,0.12,5.05,,,,,,,300,MBD ,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,7.5,8.6,0.05,0.57,,,,,,,300,MBD-FL,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,10,8.26,0.08,1.01,,,,,,,300,MBD-FL,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,7.5,8.35,0.07,0.99,,,,,,,300,MBD-FL,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,22.5,8.27,0.09,1.3,,,,,,,300,MBD ,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,22.5,7.61,0.07,1.02,,,,,,,300,MBD ,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,22.5,7.16,0.08,1.1,,,,,,,300,MBD ,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,17.5,8.38,0.03,0.4,,,,,,,300,MBD-FL,7,M. Barthel,10.1038/s41467-022-27978-6
0.063353688,18.31053966,,,17.5,8.45,0.02,0.15,,,,,,,300,MBD-FL,7,M. Barthel,10.1038/s41467-022-27978-6
